Unnamed: 0,time,title,Tuples,s,p,o,sp,po,spo,open price change,close price change
1245,20111207  4:59PM UTC,Starbucks General Counsel and Secretary Announces Retirement,"('Secretary', 'Announces', 'Retirement')",Secretary,Announces,Retirement,Secretary Announces,Announces Retirement,Secretary Announces Retirement,-0.375,0.07500100000000387
1246,20111207  6:00AM UTC,"China`s Leading Location-Based Social Mobile App, Jiepang Partners With Starbucks to Tap Outdoor Media for Huge Christmas Check-in Promotion","('Based Social Mobile App', 'Tap Outdoor Media for', 'Christmas Check')",Based Social Mobile App,Tap Outdoor Media for,Christmas Check,Based Social Mobile App Tap Outdoor Media for,Tap Outdoor Media for Christmas Check,Based Social Mobile App Tap Outdoor Media for Christmas Check,-0.375,0.07500100000000387
1247,20111208  12:00PM UTC,Starbucks Enters Five New Cities Across Mainland China,"('Starbucks', 'Enters', 'Five New Cities Across Mainland China')",Starbucks,Enters,Five New Cities Across Mainland China,Starbucks Enters,Enters Five New Cities Across Mainland China,Starbucks Enters Five New Cities Across Mainland China,-0.04499999999999815,-0.5100010000000026
1248,20111214  4:05PM UTC,Starbucks Appoints Clara Shih to Board of Directors,"('Starbucks', 'Appoints Clara Shih to', 'Board of Directors')",Starbucks,Appoints Clara Shih to,Board of Directors,Starbucks Appoints Clara Shih to,Appoints Clara Shih to Board of Directors,Starbucks Appoints Clara Shih to Board of Directors,-0.5799999999999983,-0.259999999999998
1249,20111221  7:00AM UTC,China`s Leading Mobile Ad Platform Guohe Ad Partners with Starbucks to Deliver an Innovative Mobile Ad Campaign for a Massive Christmas Promotion,"('Starbucks', 'Deliver', 'Mobile Ad Campaign')",Starbucks,Deliver,Mobile Ad Campaign,Starbucks Deliver,Deliver Mobile Ad Campaign,Starbucks Deliver Mobile Ad Campaign,0.43999799999999567,0.08999999999999986
1250,20120103  3:57PM UTC,"Starbucks raises prices in U.S. Northeast, Sunbelt","('prices', 'is in', 'U.S. Northeast')",prices,is in,U.S. Northeast,prices is in,is in U.S. Northeast,prices is in U.S. Northeast,0.18499900000000125,-0.3599989999999984
1251,20120103  10:58AM UTC,Starbucks raises prices in Northeast and Sunbelt,"('Starbucks', 'raises', 'prices')",Starbucks,raises,prices,Starbucks raises,raises prices,Starbucks raises prices,0.18499900000000125,-0.3599989999999984
1252,20120103  10:02AM UTC,"Starbucks raising prices in US Northeast, Sunbelt","('Starbucks', 'raising prices in', 'US Northeast')",Starbucks,raising prices in,US Northeast,Starbucks raising prices in,raising prices in US Northeast,Starbucks raising prices in US Northeast,0.18499900000000125,-0.3599989999999984
1254,20120110  7:33PM UTC,"Starbucks lighter ""Blonde"" roasts debut in U.S.","('Starbucks lighter Blonde roasts debut', 'is in', 'U.S.')",Starbucks lighter Blonde roasts debut,is in,U.S.,Starbucks lighter Blonde roasts debut is in,is in U.S.,Starbucks lighter Blonde roasts debut is in U.S.,0.16000000000000014,0.11499999999999844
1255,20120110  5:13PM UTC,"Starbucks lighter ""Blonde"" roasts debut in U.S.","('Starbucks lighter Blonde roasts debut', 'is in', 'U.S.')",Starbucks lighter Blonde roasts debut,is in,U.S.,Starbucks lighter Blonde roasts debut is in,is in U.S.,Starbucks lighter Blonde roasts debut is in U.S.,0.16000000000000014,0.11499999999999844
1256,20120110  9:46AM UTC,"Starbucks lighter ""Blonde"" roasts debut in U.S.","('Starbucks lighter Blonde roasts debut', 'is in', 'U.S.')",Starbucks lighter Blonde roasts debut,is in,U.S.,Starbucks lighter Blonde roasts debut is in,is in U.S.,Starbucks lighter Blonde roasts debut is in U.S.,0.16000000000000014,0.11499999999999844
1257,20120110  6:53AM UTC,"Starbucks lighter ""Blonde"" roasts debut in U.S","('Starbucks lighter Blonde roasts debut', 'is in', 'U.S')",Starbucks lighter Blonde roasts debut,is in,U.S,Starbucks lighter Blonde roasts debut is in,is in U.S,Starbucks lighter Blonde roasts debut is in U.S,0.16000000000000014,0.11499999999999844
1259,20120111  5:15PM UTC,Starbucks Announces Q1 Fiscal Year 2012 Results Conference Call and Webcast,"('Q1 Fiscal Year 2012 Results Conference Call', 'Starbucks', 'Webcast')",Starbucks,Announces,Q1 Fiscal Year 2012 Results Conference Call,Starbucks Announces,Announces Q1 Fiscal Year 2012 Results Conference Call,Starbucks Announces Q1 Fiscal Year 2012 Results Conference Call,-0.2049999999999983,0.14999899999999755
1261,20120118  9:56AM UTC,"M&M; Productions to Commence Filming Initial Stages of Production of Reality Series ""Baristas"" Show Chronicles Drive Through Coffee Chain's Attempt to Compete With Starbucks by Casting Hot Young Girls as Servers","('Chronicles', 'Drive With', 'Starbucks')",Chronicles,Drive With,Starbucks,Chronicles Drive With,Drive With Starbucks,Chronicles Drive With Starbucks,-0.03999899999999812,0.16499999999999915
1263,20120119  7:39AM UTC,Starbucks closing in on retail deal with Tata Coffee,"('in retail deal', 'is with', 'Tata Coffee')",in retail deal,is with,Tata Coffee,in retail deal is with,is with Tata Coffee,in retail deal is with Tata Coffee,0.05999999999999872,-0.00999999999999801
1264,20120119  7:36AM UTC,Starbucks closing in on retail deal with Tata Coffee,"('in retail deal', 'is with', 'Tata Coffee')",in retail deal,is with,Tata Coffee,in retail deal is with,is with Tata Coffee,in retail deal is with Tata Coffee,0.05999999999999872,-0.00999999999999801
1265,20120123  3:52PM UTC,"Starbucks to sell beer, wine in Atlanta, Southern California","('beer', 'wine in', 'Atlanta')",beer,wine in,Atlanta,beer wine in,wine in Atlanta,beer wine in Atlanta,0.10500200000000248,-0.4050009999999986
1266,20120123  1:00PM UTC,Starbucks to Extend Evening Day-Part Concept,"('Starbucks', 'Extend', 'Evening Day Part Concept')",Starbucks,Extend,Evening Day Part Concept,Starbucks Extend,Extend Evening Day Part Concept,Starbucks Extend Evening Day Part Concept,0.10500200000000248,-0.4050009999999986
1267,20120123  11:07AM UTC,"Starbucks' ""Pro-Gun"" Policy Prompts Gun Victims' Advocate Group to Launch Nationwide Boycott on Valentine's Day 2012","('Valentine', 'on', 'Day 2012')",Valentine,on,Day 2012,Valentine on,on Day 2012,Valentine on Day 2012,0.10500200000000248,-0.4050009999999986
1269,20120124  9:06AM UTC,"Starbucks expanding beer, wine sales this year","('Starbucks', 'expanding', 'beer')",Starbucks,expanding,beer,Starbucks expanding,expanding beer,Starbucks expanding beer,-0.44500200000000234,0.1550009999999986
1271,20120124  7:02AM UTC,Cardiff International Announces That Starbucks Coffee Company Has Joined the Mission Tuition Merchant Coalition,"('Cardiff International', 'Announces', 'Starbucks Coffee Company')",Cardiff International,Announces,Starbucks Coffee Company,Cardiff International Announces,Announces Starbucks Coffee Company,Cardiff International Announces Starbucks Coffee Company,-0.44500200000000234,0.1550009999999986
1272,20120125  9:31AM UTC,"Critical Alerts for Starbucks, UnitedHealth, Harley Davidson, Life Technologies, and Vertex Pharmaceuticals Released by Seven Summits Research","('Alerts', 'Released by', 'Seven Summits Research')",Alerts,Released by,Seven Summits Research,Alerts Released by,Released by Seven Summits Research,Alerts Released by Seven Summits Research,0.41500100000000373,0.059999000000001246
1276,20120126  2:17PM UTC,Research and Markets: Starbucks Corp In Consumer Foodservice (World) - Company Profile 2012 - Use It to Understand Opportunities and Threats Facing the Business,"('Consumer Foodservice', 'In Corp is', 'Company Profile 2012')",Consumer Foodservice,In Corp is,Company Profile 2012,Consumer Foodservice In Corp is,In Corp is Company Profile 2012,Consumer Foodservice In Corp is Company Profile 2012,-0.01499899999999954,0.28500000000000014
1277,20120126  6:01AM UTC,"Diet Mountain DewÂ®, BriskÂ® and StarbucksÂ® Ready-To-Drink Beverages Grow to be Billion-Dollar Brands for PepsiCo","('BriskÂ Ready Beverages', 'Grow', 'Billion Dollar Brands for PepsiCo')",BriskÂ Ready Beverages,Grow,Billion Dollar Brands for PepsiCo,BriskÂ Ready Beverages Grow,Grow Billion Dollar Brands for PepsiCo,BriskÂ Ready Beverages Grow Billion Dollar Brands for PepsiCo,-0.01499899999999954,0.28500000000000014
1279,20120127  12:01AM UTC,Starbucks Exceeds Goals with More Than 100 Million Starbucks K-Cup Packs Shipped,"('Starbucks', 'Exceeds', 'Goals')",Starbucks,Exceeds,Goals,Starbucks Exceeds,Exceeds Goals,Starbucks Exceeds Goals,-0.08500100000000188,-0.24500100000000202
1280,20120130  5:39PM UTC,"RPT-UPDATE 2-Starbucks to enter India, targets 50 outlets by year-end","('2 Starbucks', 'enter', 'India')",2 Starbucks,enter,India,2 Starbucks enter,enter India,2 Starbucks enter India,-0.2600010000000026,0.31500099999999875
1281,20120130  1:17PM UTC,"Starbucks to enter India, targets 50 outlets by year-end","('Starbucks', 'enter', 'India')",Starbucks,enter,India,Starbucks enter,enter India,Starbucks enter India,-0.2600010000000026,0.31500099999999875
1283,20120130  9:27AM UTC,"Starbucks to enter India, targets 50 outlets by year-end","('Starbucks', 'enter', 'India')",Starbucks,enter,India,Starbucks enter,enter India,Starbucks enter India,-0.2600010000000026,0.31500099999999875
1285,20120130  7:41AM UTC,Starbucks to open first India outlet in Aug-Sept,"('Starbucks', 'open India outlet in', 'Aug Sept')",Starbucks,open India outlet in,Aug Sept,Starbucks open India outlet in,open India outlet in Aug Sept,Starbucks open India outlet in Aug Sept,-0.2600010000000026,0.31500099999999875
1286,20120130  6:26AM UTC,Starbucks to open first India outlet in Aug-Sept,"('Starbucks', 'open India outlet in', 'Aug Sept')",Starbucks,open India outlet in,Aug Sept,Starbucks open India outlet in,open India outlet in Aug Sept,Starbucks open India outlet in Aug Sept,-0.2600010000000026,0.31500099999999875
1288,20120130  6:01AM UTC,Starbucks in deal with Tata to open cafes in India,"('Starbucks', 'is in', 'deal with Tata to open in India')",Starbucks,is in,deal with Tata to open in India,Starbucks is in,is in deal with Tata to open in India,Starbucks is in deal with Tata to open in India,-0.2600010000000026,0.31500099999999875
1289,20120201  9:30AM UTC,"Zacks Bull and Bear of the Day Highlights: Caterpillar, Bank of America, Cosi, Panera Bread and Starbucks","('Caterpillar', 'Bank of', 'America')",Caterpillar,Bank of,America,Caterpillar Bank of,Bank of America,Caterpillar Bank of America,-0.09999999999999787,0.1600020000000022
1291,20120203  9:30AM UTC,"Zacks Bull and Bear of the Day Highlights: SLM, Darden Restaurants, Green Mountain Coffee Roasters, Peet's Coffee & Tea and Starbucks","('Peet', 'has', 'Coffee')",Peet,has,Coffee,Peet has,has Coffee,Peet has Coffee,-0.12999899999999798,0.33000000000000185
1292,20120206  9:00AM UTC,Starbucks to Partner with Ai Ni Group to Bring China`s Yunnan Coffee to the World,"('China `s Yunnan Coffee', 'Starbucks to', 'Partner')",Partner,is with,Ai Ni Group,Partner is with,is with Ai Ni Group,Partner is with Ai Ni Group,0.07499799999999723,-0.015000000000000568
1294,20120217  9:51AM UTC,"Zacks' Voice of the People Highlights Opportunities With Home Depot, Starbucks, Altria and Cincinnati Financial","(""Zacks ' Voice"", 'is With', 'Home Depot')",Zacks ' Voice,is With,Home Depot,Zacks ' Voice is With,is With Home Depot,Zacks ' Voice is With Home Depot,0.1549990000000001,-0.03500000000000014
1297,20120229  9:10AM UTC,"Chick-fil-A, Starbucks, and Subway Are Top Fast Food Chains in Customer Experience Ratings, According to New Temkin Group Research","('Subway Are Top Fast Food Chains', 'is in', 'Customer Experience Ratings')",Subway Are Top Fast Food Chains,is in,Customer Experience Ratings,Subway Are Top Fast Food Chains is in,is in Customer Experience Ratings,Subway Are Top Fast Food Chains is in Customer Experience Ratings,0.3150000000000013,-0.17499899999999613
1298,20120301  5:02PM UTC,Starbucks to Present at UBS Global Consumer Conference,"('Starbucks', 'Present at', 'UBS Global Consumer Conference')",Starbucks,Present at,UBS Global Consumer Conference,Starbucks Present at,Present at UBS Global Consumer Conference,Starbucks Present at UBS Global Consumer Conference,-0.08500100000000188,0.07499899999999826
1299,20120301  7:15AM UTC,"Research and Markets: Social Media Users Loved Starbucks in 2011, New Report Says","('Media Users', 'Loved Starbucks in', '2011')",Media Users,Loved Starbucks in,2011,Media Users Loved Starbucks in,Loved Starbucks in 2011,Media Users Loved Starbucks in 2011,-0.08500100000000188,0.07499899999999826
1300,20120302  2:11AM UTC,Starbucks targets Nestle market share: report,"('Starbucks', 'targets', 'Nestle market share')",Starbucks,targets,Nestle market share,Starbucks targets,targets Nestle market share,Starbucks targets Nestle market share,0.03500000000000014,0.08999999999999986
1301,20120302  2:09AM UTC,Starbucks targets Nestle market share-paper,"('Starbucks', 'targets', 'Nestle market share paper')",Starbucks,targets,Nestle market share paper,Starbucks targets,targets Nestle market share paper,Starbucks targets Nestle market share paper,0.03500000000000014,0.08999999999999986
1302,20120306  12:01AM UTC,Starbucks Celebrates Spring with Familiar Coffee Favorites and Four New Starbucks Petites,"('Starbucks', 'Celebrates', 'Spring')",Starbucks,Celebrates,Spring,Starbucks Celebrates,Celebrates Spring,Starbucks Celebrates Spring,-0.07499899999999826,-0.3549989999999994
1303,20120307  1:00PM UTC,Starbucks tries local touch to lift growth in Europe,"('touch', 'lift', 'growth in Europe')",touch,lift,growth in Europe,touch lift,lift growth in Europe,touch lift growth in Europe,-0.054999999999999716,0.5800000000000018
1304,20120307  12:00PM UTC,Research and Markets: Starbucks Corp In Consumer Foodservice - World Report,"('Starbucks Corp', 'is In', 'Consumer Foodservice World Report')",Starbucks Corp,is In,Consumer Foodservice World Report,Starbucks Corp is In,is In Consumer Foodservice World Report,Starbucks Corp is In Consumer Foodservice World Report,-0.054999999999999716,0.5800000000000018
1305,20120308  10:13PM UTC,Starbucks to sell single-serve coffee brewers,"('Starbucks', 'sell', 'coffee brewers')",Starbucks,sell,coffee brewers,Starbucks sell,sell coffee brewers,Starbucks sell coffee brewers,0.6100010000000005,0.43999799999999567
1306,20120308  6:48PM UTC,Starbucks to sell single-serve coffee brewers,"('Starbucks', 'sell', 'coffee brewers')",Starbucks,sell,coffee brewers,Starbucks sell,sell coffee brewers,Starbucks sell coffee brewers,0.6100010000000005,0.43999799999999567
1307,20120308  4:05PM UTC,"Verismo System by Starbucks, A New Premium Single Cup Solution for At-Home Espresso and Coffee Beverages, to Debut Just in Time for the Holidays","('Verismo System', 'is in', 'Just Time for Holidays')",Verismo System,is in,Just Time for Holidays,Verismo System is in,is in Just Time for Holidays,Verismo System is in Just Time for Holidays,0.6100010000000005,0.43999799999999567
1308,20120308  9:31AM UTC,"Critical Alerts for Starbucks, Archer Daniels Midland, Seadrill, Cheesecake Factory, and Terex Released by Seven Summits Research","('Alerts', 'Released by', 'Seven Summits Research')",Alerts,Released by,Seven Summits Research,Alerts Released by,Released by Seven Summits Research,Alerts Released by Seven Summits Research,0.6100010000000005,0.43999799999999567
1309,20120308  9:00AM UTC,Starbucks to Announce New Initiative in the Premium Single Cup Category Today,"('Starbucks', 'Announce New Initiative at_time', 'Today')",Starbucks,Announce New Initiative at_time,Today,Starbucks Announce New Initiative at_time,Announce New Initiative at_time Today,Starbucks Announce New Initiative at_time Today,0.6100010000000005,0.43999799999999567
